"","Day","Weekday","School","SchoolType","School_Zip","District","DistrictNumber","County","TEA_Description","NCES_Description","MetroStatus","AttendancePercent","AbsentPercent","CovidTotalCountyCases","CovidCountyPercentIncrease","CovidTotalStateCases","CovidStatePercentIncrease","HousholdMediumIncome","Population","White","Black","Native","Asian","Islander","Other","Two","Hispanic","PercentWithoutDegree","PercentFamilyPoverty","UnemploymentRate","Latitude","Longitude","PRCP","TMAX","TMIN"
"20851",2020-09-28,"Monday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",91.7,0.83,49569,1.37431744278791,773679,1.58013455105011,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,91,61
"20852",2020-09-28,"Monday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",91.7,0.83,49569,0,773679,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,79,57
"20853",2020-09-28,"Monday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",91.7,0.83,49569,0,773679,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,91,61
"20854",2020-09-28,"Monday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",91.7,0.83,49569,0,773679,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,79,57
"20855",2020-09-28,"Monday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",91.7,0.83,49569,0,773679,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,91,61
"20856",2020-09-28,"Monday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",91.7,0.83,49569,0,773679,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,79,57
"20857",2020-09-28,"Monday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",91.7,0.83,49569,0,773679,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,91,61
"20858",2020-09-28,"Monday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",91.7,0.83,49569,0,773679,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,79,57
"20859",2020-09-28,"Monday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",91.7,0.83,49569,0,773679,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,91,61
"20860",2020-09-28,"Monday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",91.7,0.83,49569,0,773679,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,79,57
"20861",2020-09-28,"Monday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",91.7,0.83,49569,0,773679,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,91,61
"20862",2020-09-29,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",92.39,0.76,50057,0.984486271661722,780543,0.887189648420073,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,83,51
"20863",2020-09-29,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",92.39,0.76,50057,0.984486271661722,780543,0.887189648420073,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,77,48
"20864",2020-09-29,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",92.39,0.76,50057,0,780543,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,83,51
"20865",2020-09-29,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",92.39,0.76,50057,0,780543,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,77,48
"20866",2020-09-29,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",92.39,0.76,50057,0,780543,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,83,51
"20867",2020-09-29,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",92.39,0.76,50057,0,780543,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,77,48
"20868",2020-09-29,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",92.39,0.76,50057,0,780543,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,83,51
"20869",2020-09-29,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",92.39,0.76,50057,0,780543,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,77,48
"20870",2020-09-29,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",92.39,0.76,50057,0,780543,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,83,51
"20871",2020-09-29,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",92.39,0.76,50057,0,780543,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,77,48
"20872",2020-09-29,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",92.39,0.76,50057,0,780543,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,83,51
"20873",2020-09-29,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",92.39,0.76,50057,0,780543,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,77,48
"20874",2020-09-30,"Wednesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",91.35,0.87,50417,0.719180134646513,784027,0.446355934266274,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,93,53
"20875",2020-09-30,"Wednesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",91.35,0.87,50417,0.719180134646513,784027,0.446355934266274,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,82,48
"20876",2020-09-30,"Wednesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",91.35,0.87,50417,0,784027,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,93,53
"20877",2020-09-30,"Wednesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",91.35,0.87,50417,0,784027,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,82,48
"20878",2020-09-30,"Wednesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",91.35,0.87,50417,0,784027,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,93,53
"20879",2020-09-30,"Wednesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",91.35,0.87,50417,0,784027,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,82,48
"20880",2020-09-30,"Wednesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",91.35,0.87,50417,0,784027,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,93,53
"20881",2020-09-30,"Wednesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",91.35,0.87,50417,0,784027,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,82,48
"20882",2020-09-30,"Wednesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",91.35,0.87,50417,0,784027,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,93,53
"20883",2020-09-30,"Wednesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",91.35,0.87,50417,0,784027,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,82,48
"20884",2020-09-30,"Wednesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",91.35,0.87,50417,0,784027,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,93,53
"20885",2020-09-30,"Wednesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",91.35,0.87,50417,0,784027,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,82,48
"20886",2020-10-01,"Thursday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",87.85,1.22,50729,0.61883888370986,788066,0.515160829920402,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,83,62
"20887",2020-10-01,"Thursday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",87.85,1.22,50729,0.61883888370986,788066,0.515160829920402,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,92,58
"20888",2020-10-01,"Thursday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",87.85,1.22,50729,0,788066,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,83,62
"20889",2020-10-01,"Thursday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",87.85,1.22,50729,0,788066,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,92,58
"20890",2020-10-01,"Thursday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",87.85,1.22,50729,0,788066,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,83,62
"20891",2020-10-01,"Thursday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",87.85,1.22,50729,0,788066,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,92,58
"20892",2020-10-01,"Thursday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",87.85,1.22,50729,0,788066,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,83,62
"20893",2020-10-01,"Thursday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",87.85,1.22,50729,0,788066,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,92,58
"20894",2020-10-01,"Thursday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",87.85,1.22,50729,0,788066,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,83,62
"20895",2020-10-01,"Thursday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",87.85,1.22,50729,0,788066,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,92,58
"20896",2020-10-01,"Thursday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",87.85,1.22,50729,0,788066,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,83,62
"20897",2020-10-01,"Thursday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",87.85,1.22,50729,0,788066,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,92,58
"20898",2020-10-02,"Friday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",82.64,1.74,51081,0.693883183189103,793962,0.74816068704906,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,79,55
"20899",2020-10-02,"Friday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",82.64,1.74,51081,0.693883183189103,793962,0.74816068704906,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,82,50
"20900",2020-10-02,"Friday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",82.64,1.74,51081,0,793962,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,79,55
"20901",2020-10-02,"Friday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",82.64,1.74,51081,0,793962,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,82,50
"20902",2020-10-02,"Friday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",82.64,1.74,51081,0,793962,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,79,55
"20903",2020-10-02,"Friday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",82.64,1.74,51081,0,793962,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,82,50
"20904",2020-10-02,"Friday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",82.64,1.74,51081,0,793962,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,79,55
"20905",2020-10-02,"Friday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",82.64,1.74,51081,0,793962,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,82,50
"20906",2020-10-02,"Friday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",82.64,1.74,51081,0,793962,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,79,55
"20907",2020-10-02,"Friday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",82.64,1.74,51081,0,793962,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,82,50
"20908",2020-10-02,"Friday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",82.64,1.74,51081,0,793962,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,79,55
"20909",2020-10-02,"Friday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",82.64,1.74,51081,0,793962,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,82,50
"20910",2020-10-05,"Monday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",86.01,1.4,52366,2.51561245864411,806535,1.58357704776804,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,82,54
"20911",2020-10-05,"Monday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",86.01,1.4,52366,2.51561245864411,806535,1.58357704776804,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,79,50
"20912",2020-10-05,"Monday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",86.01,1.4,52366,0,806535,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,82,54
"20913",2020-10-05,"Monday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",86.01,1.4,52366,0,806535,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,79,50
"20914",2020-10-05,"Monday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",86.01,1.4,52366,0,806535,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,82,54
"20915",2020-10-05,"Monday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",86.01,1.4,52366,0,806535,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,79,50
"20916",2020-10-05,"Monday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",86.01,1.4,52366,0,806535,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,82,54
"20917",2020-10-05,"Monday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",86.01,1.4,52366,0,806535,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,79,50
"20918",2020-10-05,"Monday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",86.01,1.4,52366,0,806535,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,82,54
"20919",2020-10-05,"Monday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",86.01,1.4,52366,0,806535,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,79,50
"20920",2020-10-05,"Monday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",86.01,1.4,52366,0,806535,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,82,54
"20921",2020-10-05,"Monday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",86.01,1.4,52366,0,806535,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,79,50
"20922",2020-10-06,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",84.62,1.54,52720,0.676011152274381,811191,0.577284308802462,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,90,61
"20923",2020-10-06,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",84.62,1.54,52720,0.676011152274381,811191,0.577284308802462,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,81,51
"20924",2020-10-06,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",84.62,1.54,52720,0,811191,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,90,61
"20925",2020-10-06,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",84.62,1.54,52720,0,811191,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,81,51
"20926",2020-10-06,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",84.62,1.54,52720,0,811191,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,90,61
"20927",2020-10-06,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",84.62,1.54,52720,0,811191,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,81,51
"20928",2020-10-06,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",84.62,1.54,52720,0,811191,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,90,61
"20929",2020-10-06,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",84.62,1.54,52720,0,811191,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,81,51
"20930",2020-10-06,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",84.62,1.54,52720,0,811191,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,90,61
"20931",2020-10-06,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",84.62,1.54,52720,0,811191,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,81,51
"20932",2020-10-06,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",84.62,1.54,52720,0,811191,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,90,61
"20933",2020-10-06,"Tuesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",84.62,1.54,52720,0,811191,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,81,51
"20934",2020-10-07,"Wednesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",90.56,0.94,53292,1.08497723823975,817166,0.736571288389531,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,90,65
"20935",2020-10-07,"Wednesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",90.56,0.94,53292,1.08497723823975,817166,0.736571288389531,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,90,61
"20936",2020-10-07,"Wednesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",90.56,0.94,53292,0,817166,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,90,65
"20937",2020-10-07,"Wednesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",90.56,0.94,53292,0,817166,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,90,61
"20938",2020-10-07,"Wednesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",90.56,0.94,53292,0,817166,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,90,65
"20939",2020-10-07,"Wednesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",90.56,0.94,53292,0,817166,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,90,61
"20940",2020-10-07,"Wednesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",90.56,0.94,53292,0,817166,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,90,65
"20941",2020-10-07,"Wednesday","De Zavala ES","Elementary","76104","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",90.56,0.94,53292,0,817166,0,27471,18327,14.97,38.45,0.13,2.4,0,0.14,0.7,43.22,32,36.8,5.6,32.730265,-97.32002,0,90,61
